GRB,EP,Instrument,RA_deg,Dec_deg,Error_deg,po_CircularID,TriggerDate,TriggerTime,time_CircularID,T90_s,T90_err_s,T90_CircularID,GRBType,CircularID,EnergyBand,redshift,Comment,CircularType
GRB 250530A,,SVOM,186.71,-2.5648,0.1391666666666666,40576.0,2025-05-30,06:31:54.990000,40576.0,,,,,"40598, 40576, 44391, 40582",8-50 keV,1.486,,"Detection, Gamma-ray, X-ray, Optical, Infrared, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Timing, Observation; Detection, Localization, Optical, Infrared, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, X-ray, Optical, Redshift, Upper Limit"
GRB 250529B,,Fermi/GBM,149.1,71.6,2.9,40571.0,2025-05-29,10:58:24,40571.0,,,,L?,40571,,,,"Detection, Localization, Gamma-ray"
GRB 250529A,,"IPN, Fermi/GBM",7.1,54.7,4.2,40567.0,2025-05-29,03:46:16,40629.0,,,,"L, L?","40629, 40567",,,,"Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray"
GRB 250527D,,"CALET, Swift/BAT",,,,40575.0,2025-05-27,23:38:44.840000,40573.0,3.1,0.2,40575.0,L,"40575, 40573",,,,"Detection, Localization, Gamma-ray, Timing; Detection, Localization, Gamma-ray"
GRB 250527C,,Swift/BAT,319.633,52.737,0.0833333333333333,40563.0,2025-05-27,13:58:32.410000,40563.0,,,,,40563,,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Observation"
GRB 250527B,,MAXI/GSC,222.622,-52.704,0.12,40556.0,2025-05-27,17:38:05,40556.0,,,,,40556,,,,"Detection, Localization, X-ray, Upper Limit"
GRB 250527A,,Fermi/GBM,30.5,15.0,9.7,40555.0,2025-05-27,17:06:07.260000,40555.0,,,,L?,40555,,,,"Detection, Localization, Gamma-ray"
GRB 250527,,Fermi/GBM,,,,40557.0,2025-05-27,02:59:01,40558.0,,,,,"40557, 40558",,,,"Detection, Upper Limit, Observation"
GRB 250523A,,Fermi/GBM,64.4,53.7,2.9,40539.0,2025-05-23,14:26:23,40539.0,,,,L?,"40539, 40538",,,,"Detection, Localization, Gamma-ray, Spectroscopy; Detection, Localization, Gamma-ray"
GRB 250522B,,Fermi/GBM,285.32,-54.3,11.4,40531.0,2025-05-22,17:08:52.840000,40531.0,,,,L?,40531,,,,"Detection, Localization, Gamma-ray"
GRB 250522A,,Fermi/GBM,37.3,-5.4,16.9,40529.0,2025-05-22,22:01:59,40529.0,,,,S?,40529,,,,"Detection, Localization, Gamma-ray"
GRB 250522,,Fermi/GBM,,,,40543.0,2025-05-22,17:09:17,40543.0,,,,,40543,,,,"Detection, Upper Limit, Observation"
GRB 250521D,,Fermi/GBM,281.6,21.3,2.6,40516.0,2025-05-21,22:21:56,40516.0,,,,L?,40516,,,,"Detection, Localization, Gamma-ray"
GRB 250521C,,Fermi/GBM,105.0,65.63,16.05,40515.0,2025-05-21,13:31:01.200000,40515.0,,,,S?,40515,,,,"Detection, Localization, Gamma-ray"
GRB 250521B,,SVOM,200.822,1.766,0.2033333333333333,40513.0,2025-05-21,04:19:17.800000,40513.0,,,,,40513,,,,"Detection, Localization, Gamma-ray, X-ray, Observation"
GRB 250521A,,"Fermi/GBM, GRBAlpha",213.0,30.1,4.6,40508.0,2025-05-21,04:27:02,40508.0,21.0,,40541.0,"L?, L","40508, 40541",,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Radio, Timing, Observation"
GRB 250521,,Fermi/GBM,,,,40525.0,2025-05-21,03:54:01,40526.0,,,,,"40525, 40526",,,,"Detection, Upper Limit, Observation"
GRB 250520B,,Fermi/GBM,100.6,68.7,4.3,40501.0,2025-05-20,10:36:02,40501.0,,,,L?,40501,,,,"Detection, Localization, Gamma-ray"
GRB 250520A,,"Swift/BAT, Konus-Wind, AstroSat/CZTI, GRBAlpha, CALET, SVOM/GRM",282.265,-11.852,0.0266666666666666,40565.0,2025-05-20,02:42:16.120000,40497.0,1.0,,40491.0,S,"40565, 40491, 40512, 40497, 40540, 40519, 40495","15-150 keV, 20-200 keV, 15-5000 keV",,,"Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Upper Limit; Detection, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, Timing; Detection, Gamma-ray, Radio, Timing, Observation; Detection, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, Optical, Spectroscopy, Timing, Observation"
GRB 250516B,,"GRBAlpha, IPN, Konus-Wind, Insight-HXMT/HE, NuSTAR, GECAM-B",137.5,41.4,7.0,40469.0,2025-05-16,06:31:32,40506.0,56.0,,40507.0,L,"40496, 40506, 40507, 40489, 40484, 40469",,,,"Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, X-ray, Timing; Detection; Detection, Localization, Spectroscopy, Timing"
GRB 250516A,,"Swift/BAT, Fermi/GBM, Konus-Wind, AstroSat/CZTI",334.612,-9.12,0.0183333333333333,40487.0,2025-05-16,14:35:29,40467.0,30.0,,40467.0,"L?, L","40487, 40473, 40466, 40485, 40475, 40467","15-150 keV, 10-1000 keV, 20-400 keV, 100-500 keV",,,"Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Spectroscopy; Detection, Gamma-ray, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing"
GRB 250515A,,Fermi/GBM,154.35,23.19,7.76,40462.0,2025-05-15,20:46:21.910000,40462.0,,,,S?,"40462, 40480",,0.18,,"Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Optical, Spectroscopy, Redshift, Host Galaxy, Observation"
GRB 250515,,MAXI/GSC,,,,40463.0,2025-05-15,02:41:33,40463.0,,,,,40463,,,,"Detection, Upper Limit, Observation"
GRB 250514,,Fermi/GBM,,,,40458.0,2025-05-14,19:34:19,40458.0,,,,,40458,,,,"Detection, Upper Limit, Observation"
GRB 250512B,EP250512a,"EP/WXT, Konus-Wind, SVOM/GRM, SVOM",215.2043,-10.1009,0.0027777777777777,40448.0,2025-05-12,11:20:03,40448.0,360.0,,40448.0,L,"44392, 40448, 40460, 40465, 40439, 40437","20-400 keV, 15-5000 keV, 8-120 keV",1.773,,"Detection, Localization, Gamma-ray, X-ray, Optical, Infrared, Spectroscopy, Redshift, Host Galaxy; Detection, Refined Localization, Gamma-ray, X-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Timing, Upper Limit, Observation; Detection, Localization, X-ray, Observation"
GRB 250512A,,Fermi/GBM,318.9,76.7,9.5,40436.0,2025-05-12,12:01:36,40436.0,,,,L?,40436,,,,"Detection, Localization, Gamma-ray"
GRB 250511A,,GECAM-B,,,,40457.0,2025-05-11,00:52:17,40457.0,1.9,0.7,40457.0,S,40457,,,,"Detection, Timing"
GRB 250510C,,Fermi/GBM,127.9,13.4,12.8,40424.0,2025-05-10,22:12:40,40424.0,,,,S?,40424,,,,"Detection, Localization, Gamma-ray"
GRB 250510B,,"Fermi/GBM, Swift/BAT",128.93,-24.76,2.39,40418.0,2025-05-10,06:41:54.060000,40427.0,35.0,,40427.0,L?,"40418, 40419, 40427",10-1000 keV,,,"Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation"
GRB 250510A,,SVOM,284.17,18.37,0.1823333333333333,40415.0,2025-05-10,04:38:52.340000,40415.0,,,,,40415,20-120 keV,,,"Detection, Localization, Gamma-ray, Observation"
GRB 250509A,,"Swift/BAT, Fermi/GBM",46.451,-38.854,0.0166666666666666,40456.0,2025-05-09,22:33:29,40406.0,69.0,,40422.0,L?,"40456, 40407, 40406, 40422","15-150 keV, 10-1000 keV",,,"Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation"
GRB 250507B,,"GRBAlpha, AstroSat/CZTI, SVOM/GRM",,,,40441.0,2025-05-07,09:31:29.176000,40441.0,1.5,,40441.0,S?,"40441, 40450, 40438","20-200 keV, 15-5000 keV",,,"Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, Timing; Detection, Gamma-ray, Timing, Observation"
GRB 250507A,,SVOM,182.99,-23.615,0.125,40374.0,2025-05-07,06:34:45.170000,40374.0,,,,,40374,8-120 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Observation"
GRB 250506A,,"GRBAlpha, Fermi/GBM, SVOM, Konus-Wind, GECAM-B, SVOM/ECLAIRs",219.61,29.28,0.1078333333333333,40358.0,2025-05-06,02:23:16.880000,40798.0,6.4,1.0,40798.0,"L, L?","40440, 40362, 40358, 40364, 40453, 40355, 40360, 40396, 40798","10-1000 keV, 8-120 keV, 0.3-8 keV, 4-120 keV",0.46,,"Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Upper Limit, Observation; Detection, Gamma-ray, Spectroscopy, Timing, Upper Limit, Observation; Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, X-ray, Optical, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250505B,,SVOM/GRM,55.6,-39.0,4.6,40398.0,2025-05-05,02:10:34,40398.0,0.26,0.13,40398.0,S,40398,15-5000 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Observation"
GRB 250505A,,Fermi/GBM,104.6,-10.3,3.4,40348.0,2025-05-05,08:08:39,40348.0,,,,L?,40348,,,,"Detection, Localization, Gamma-ray"
GRB 250504A,,"Fermi/GBM, Swift/BAT, EIRSAT-1/GMOD",269.605,-40.345,0.0183333333333333,40357.0,2025-05-04,23:25:54,40342.0,60.0,,40343.0,L?,"40342, 40346, 40343, 40357, 40372","10-1000 keV, 15-150 keV",,,"Detection, Localization, Gamma-ray; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Upper Limit; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Gamma-ray"
GRB 250503,,Fermi/GBM,,,,40335.0,2025-05-03,17:05:54,40335.0,,,,,40335,,,,"Detection, Upper Limit, Observation"
GRB 250502C,,Fermi/GBM,239.16,-47.34,11.99,40327.0,2025-05-02,07:23:59.290000,40327.0,,,,S?,40327,,,,"Detection, Localization, Gamma-ray"
GRB 250502B,,"Fermi/GBM, AstroSat/CZTI",312.3,14.5,2.3,40314.0,2025-05-02,10:13:52,40332.0,,,,"L?, L","40314, 40332",20-200 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing"
GRB 250502A,,SVOM,206.479,-10.643,0.1473333333333333,40313.0,2025-05-02,08:46:29.270000,40313.0,,,,,"40330, 40337, 40339, 40313, 40336, 40334, 40328, 40315",8-50 keV,2.163,,"Detection, Localization, Gamma-ray, Optical, Redshift, Observation; Detection, X-ray, Optical, Redshift, Observation; Detection, Localization, Gamma-ray, Optical, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Gamma-ray, Optical, Redshift, Observation; Detection, Optical, Spectroscopy, Redshift, Observation; Detection, Gamma-ray, Optical, Observation"
GRB 250430A,EP250430a,"EP/WXT, AstroSat/CZTI, Swift/BAT",233.395,-18.101,0.0183333333333333,40356.0,2025-04-30,17:31:00.280000,40367.0,20.0,,40292.0,"L?, L","40299, 40384, 40301, 40367, 40292, 40356","100-500 keV, 20-400 keV, 15-150 keV",0.767,,"Detection, Localization, X-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, X-ray, Timing; Detection, Localization, Gamma-ray, Optical, Infrared, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, X-ray, Spectroscopy, Timing, Redshift; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250429,,Fermi/GBM,,,,40286.0,2025-04-29,09:22:19,40286.0,,,,,40286,,,,"Detection, Upper Limit, Observation"
GRB 250427B,,SVOM,208.38,54.716,0.1933333333333333,40386.0,2025-04-27,20:57:56.900000,40386.0,11.0,0.5,40386.0,,40386,4-120 keV,,,"Detection, Localization, Gamma-ray, X-ray, Timing, Observation"
GRB 250427A,EP250427a,"Fermi/GBM, EP/WXT",277.281,7.57,0.0333333333333333,40257.0,2025-04-27,03:38:45,40257.0,180.0,,40257.0,,"40488, 40265, 40267, 40274, 40266, 40262, 40268, 40257",,"1.52, 1.519",,"Detection, Localization, X-ray, Optical, Radio, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Optical, Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Infrared, Redshift, Observation; Detection, Localization, Refined Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Spectroscopy; Detection, Localization, Refined Localization, X-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Localization, X-ray, Spectroscopy, Observation"
GRB 250424A,,"AstroSat/CZTI, CALET, Swift/BAT, EIRSAT-1/GMOD, SVOM/GRM, Konus-Wind",217.528,-35.025,0.0166666666666666,40255.0,2025-04-24,06:52:04.323000,40298.0,13.5,0.8,40298.0,L,"40461, 40228, 40231, 40298, 40224, 40255, 40249, 40252, 40243","20-200 keV, 15-150 keV, 15-5000 keV",0.31,,"Detection, Optical, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, Optical, Infrared, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, Timing; Detection, Refined Localization, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing; Detection, Gamma-ray; Detection, Localization, Gamma-ray, Optical, Spectroscopy, Timing, Redshift, Observation; Detection, Gamma-ray, Spectroscopy, Timing, Redshift, Observation"
GRB 250421B,,AstroSat/CZTI,,,,40199.0,2025-04-21,21:59:57.060000,40199.0,,,,L,40199,20-200 keV,,,"Detection, Timing"
GRB 250421A,,"Fermi/GBM, AstroSat/CZTI",249.1,-59.9,3.8,40191.0,2025-04-21,10:38:31,40191.0,,,,"L?, L","40191, 40214",20-200 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing"
GRB 250419A,,"SVOM/ECLAIRs, SVOM",202.387,7.086,0.1525,40168.0,2025-04-19,02:29:32,40168.0,15.0,,40234.0,L,"40234, 40174, 40168, 40182, 40183, 40169, 40210",5-8 keV,0.845,,"Detection, Refined Localization, Gamma-ray, X-ray, Spectroscopy, Timing, Redshift; Detection, Localization, Gamma-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Observation; Detection, Optical, Redshift, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Redshift, Observation; Detection, Optical, Observation; Detection, Gamma-ray, Optical, Redshift, Observation"
GRB 250416C,EP250416a,"Konus-Wind, SVOM/GRM, EP/WXT",256.402,25.768,0.05,40154.0,2025-04-16,17:53:29,40165.0,8.0,4.0,40184.0,L,"40219, 40167, 40184, 40154, 40160, 40165","20-400 keV, 15-5000 keV","0.963, 0.72",,"Detection, X-ray, Optical, Spectroscopy, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, X-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, Optical, Spectroscopy, Timing, Observation; Detection, Localization, X-ray, Observation; Detection, Localization, X-ray, Optical, Redshift, Observation; Detection, Refined Localization, X-ray, Optical, Spectroscopy, Redshift, Host Galaxy, Observation"
GRB 250416B,,Fermi/GBM,103.8,-62.2,1.0,40150.0,2025-04-16,15:46:42,40150.0,,,,L?,40150,,,,"Detection, Localization, Gamma-ray"
GRB 250416A,,Fermi/GBM,323.8,70.5,1.0,40149.0,2025-04-16,14:06:21,40149.0,,,,L?,40149,,,likely due to distant particles.,"Detection, Localization, Gamma-ray"
GRB 250413A,,AstroSat/CZTI,,,,40144.0,2025-04-13,02:40:16.240000,40144.0,,,,L,40144,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 250412A,,AstroSat/CZTI,,,,40142.0,2025-04-12,18:06:07.500000,40142.0,,,,L,40142,20-200 keV,,,"Detection, Gamma-ray, Timing"
GRB 250412,,Fermi/GBM,,,,40139.0,2025-04-12,06:51:41,40140.0,,,,,"40139, 40140",,,,"Detection, Upper Limit, Observation"
GRB 250411A,,Fermi/GBM,245.7,-13.9,3.4,40136.0,2025-04-11,18:17:09,40136.0,,,,L?,40136,,,,"Detection, Localization, Gamma-ray"
GRB 250407A,,"GRBAlpha, Fermi/GBM, Konus-Wind, SVOM/GRM, IPN",110.3,42.0,1.0,40104.0,2025-04-07,15:48:13,40120.0,11.1,0.3,40120.0,"L, L?","40175, 40237, 40114, 40121, 40104, 40177, 40105, 40120, 40127","10-1000 keV, 15-5000 keV",1.36,,"Detection, Localization, Gamma-ray, Optical, Redshift, Host Galaxy, Observation; Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray, Spectroscopy; Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Timing"
GRB 250406B,,"IPN, Konus-Wind",316.521,45.187,,40106.0,2025-04-06,05:56:40,40106.0,0.24,,40107.0,S,"40106, 40107",,,,"Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Upper Limit, Observation"
GRB 250406A,,"Fermi/GBM, AstroSat/CZTI",6.2,-63.2,1.0,40094.0,2025-04-06,14:38:11,40094.0,,,,"L?, L","40094, 40100",20-200 keV,,,"Detection, Localization, Gamma-ray; Detection, Gamma-ray, Timing"
GRB 250406,,Fermi/GBM,,,,40092.0,2025-04-06,08:27:46,40092.0,,,,,"40092, 40098",,,,"Detection, Upper Limit, Observation"
GRB 250404B,,"AstroSat/CZTI, IPN",273.629,-2.251,,40630.0,2025-04-04,18:36:08.400000,40078.0,,,,S,"40078, 40630",20-200 keV,,,"Detection, Timing; Detection, Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250404A,EP250404a,"EP/WXT, GRBAlpha, Konus-Wind, Fermi/GBM",125.0601,35.5284,0.0027777777777777,40085.0,2025-04-04,14:19:45,40085.0,16.0,,40085.0,"L?, L","40071, 40061, 40051, 40084, 40236, 40087, 41787, 40050, 40067, 40085",10-1000 keV,"2.63, 2.627, 1.88",,"Detection, Localization, Gamma-ray, X-ray, Optical, Redshift, Observation; Detection, Gamma-ray, Optical, Spectroscopy, Redshift; Detection, Localization, X-ray, Observation; Detection, Gamma-ray, X-ray, Optical, Spectroscopy, Redshift, Observation; Detection, Gamma-ray, X-ray, Radio, Timing, Observation; Detection, Gamma-ray, X-ray, Spectroscopy, Timing, Redshift, Upper Limit, Observation; Spectroscopy, Redshift, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Refined Localization, X-ray, Optical, Spectroscopy, Redshift, Observation"
GRB 250403A,,"Konus-Wind, Fermi/GBM, SVOM, AstroSat/CZTI",194.5927,-24.3762,0.0451666666666666,40026.0,2025-04-03,15:15:20,40026.0,20.0,,40026.0,"L, L?","40164, 40060, 40026, 40025, 40162, 40077","20-400 keV, 10-1000 keV, 8-120 keV, 20-200 keV","1.847, <2.06",,"Detection, Gamma-ray, Spectroscopy, Redshift; Detection, Localization, Gamma-ray, Spectroscopy, Timing; Detection, Localization, Gamma-ray, Timing, Observation; Detection, Localization, Gamma-ray; Detection, Gamma-ray, Optical, Infrared, Spectroscopy, Redshift, Upper Limit, Observation; Detection, Gamma-ray, Timing"
GRB 250402B,,AstroSat/CZTI,,,,40016.0,2025-04-02,09:13:57.650000,40016.0,,,,S,40016,20-200 keV,,,"Detection, Timing"
GRB 250402A,,"Swift/BAT, SVOM, Fermi/GBM",213.3783,-5.9457,0.057,40014.0,2025-04-02,06:49:00,40023.0,44.0,,40030.0,L,"40015, 40062, 40023, 40014, 40030, 40022","8-120 keV, 10-1000 keV",2.823,,"Detection, Localization, Gamma-ray, Optical, Redshift; Detection, Localization, Gamma-ray, X-ray, Optical; Detection, Localization, Gamma-ray, Optical, Observation; Detection, Localization, Gamma-ray, X-ray, Optical, Timing, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Gamma-ray, Optical, Spectroscopy, Redshift, Observation"
GRB 250331E,,"SVOM/GRM, Fermi/GBM",196.6,-27.7,14.0,39988.0,2025-03-31,22:46:32,39988.0,12.0,2.0,40007.0,L?,"40007, 39988",15-5000 keV,,,"Detection, Localization, Gamma-ray, Optical, Timing, Observation; Detection, Localization, Gamma-ray"
GRB 250331D,,"Swift/BAT, Fermi/GBM",48.52543,62.30596,0.0833333333333333,39979.0,2025-03-31,05:49:17,39979.0,9.0,,40004.0,L?,"39979, 40004, 39961",10-1000 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Observation; Detection, Localization, Gamma-ray, Spectroscopy, Timing, Observation; Detection, Localization, Gamma-ray"
GRB 250331C,,Swift/BAT,80.963,33.068,0.0333333333333333,40057.0,2025-03-31,04:37:40,39959.0,25.0,,39959.0,,"39959, 40057",15-150 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250331B,,Swift/BAT,71.377,43.794,0.0433333333333333,40056.0,2025-03-31,04:19:43,39958.0,8.0,,39958.0,,"39958, 40056",15-150 keV,,,"Detection, Localization, Gamma-ray, X-ray, Optical, Spectroscopy, Timing, Upper Limit; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250331A,,MAXI/GSC,124.987,-18.636,0.25,39956.0,2025-03-31,01:40:54,39956.0,,,,,39956,,,,"Detection, Localization, X-ray, Upper Limit"
GRB 250331,,Fermi/GBM,,,,39984.0,2025-03-31,19:08:51,39984.0,,,,,39984,,,,"Detection, Upper Limit, Observation"
GRB 250330B,,"GRBAlpha, SVOM/GRM, EIRSAT-1/GMOD, Fermi/GBM",114.1,13.3,3.1,39951.0,2025-03-30,21:52:21.700000,40235.0,1.0,,40235.0,"S, S?","40235, 39993, 39989, 39951",15-5000 keV,,,"Detection, Gamma-ray, Radio, Timing, Observation; Detection, Localization, Gamma-ray, Optical, Timing, Observation; Detection, Gamma-ray; Detection, Localization, Gamma-ray"
GRB 250330A,,"Swift/BAT, Fermi/GBM",252.685,-86.875,0.0166666666666666,40055.0,2025-03-30,06:07:38,39938.0,10.0,,39938.0,L?,"39938, 39944, 40055",15-150 keV,,,"Detection, Gamma-ray, X-ray, Optical, Timing; Detection, Localization, Gamma-ray, X-ray; Detection, Localization, Refined Localization, Gamma-ray, Spectroscopy, Timing"
GRB 250329B,,SVOM,207.6731,52.8853,0.1781666666666666,39925.0,2025-03-29,12:10:18,39925.0,,,,,39925,8-120 keV,,,"Detection, Localization, Gamma-ray, Observation"
